count,country_1,lin,sum,percentage,month
1,Chile,B.1.356,185,0.5405405405405406,2020-04
61,Chile,B.1,185,32.972972972972975,2020-04
15,Chile,B.1.1,185,8.108108108108109,2020-04
3,Chile,B.1.1.1,185,1.6216216216216217,2020-04
1,Chile,B.1.1.28,185,0.5405405405405406,2020-04
18,Chile,B.1.234,185,9.72972972972973,2020-04
8,Chile,B.1.1.33,185,4.324324324324325,2020-04
6,Chile,B.1.1.29,185,3.2432432432432434,2020-04
1,Chile,B.1.321,185,0.5405405405405406,2020-04
33,Chile,B.1.110,185,17.83783783783784,2020-04
2,China,B,10,20.0,2020-04
4,China,B.1,10,40.0,2020-04
3,China,B.1.1,10,30.0,2020-04
1,China,None,10,10.0,2020-04
1,Colombia,B.1.605,112,0.8928571428571428,2020-04
4,Colombia,B.1.234,112,3.571428571428571,2020-04
11,Colombia,B.1.516,112,9.821428571428571,2020-04
1,Colombia,B.1.420,112,0.8928571428571428,2020-04
1,Colombia,B.1.400,112,0.8928571428571428,2020-04
1,Colombia,B.1.36.36,112,0.8928571428571428,2020-04
1,Colombia,B.1.314,112,0.8928571428571428,2020-04
1,Colombia,None,112,0.8928571428571428,2020-04
2,Colombia,B.1.595,112,1.7857142857142856,2020-04
1,Colombia,B.1.36.10,112,0.8928571428571428,2020-04
3,Colombia,B.1.1.348,112,2.6785714285714284,2020-04
24,Colombia,B.1.111,112,21.428571428571427,2020-04
1,Colombia,A,112,0.8928571428571428,2020-04
1,Colombia,B,112,0.8928571428571428,2020-04
33,Colombia,B.1,112,29.464285714285715,2020-04
2,Colombia,B.1.1.388,112,1.7857142857142856,2020-04
1,Colombia,B.1.1.120,112,0.8928571428571428,2020-04
1,Colombia,B.1.1.161,112,0.8928571428571428,2020-04
8,Colombia,B.1.1,112,7.142857142857142,2020-04
14,Colombia,B.1.1.29,112,12.5,2020-04
4,Costa Rica,B.1,4,100.0,2020-04
1,Croatia,B.1.36.36,9,11.11111111111111,2020-04
1,Croatia,None,9,11.11111111111111,2020-04
1,Croatia,B.1.1,9,11.11111111111111,2020-04
6,Croatia,B.1,9,66.66666666666666,2020-04
4,Cuba,None,4,100.0,2020-04
1,Cyprus,B.1,4,25.0,2020-04
3,Cyprus,B.1.1,4,75.0,2020-04
6,Czech Republic,B.1.1.29,71,8.450704225352112,2020-04
1,Czech Republic,B.52,71,1.4084507042253522,2020-04
1,Czech Republic,B.1.36.36,71,1.4084507042253522,2020-04
1,Czech Republic,B.1.22,71,1.4084507042253522,2020-04
1,Czech Republic,B.1.153,71,1.4084507042253522,2020-04
1,Czech Republic,B.1.1.142,71,1.4084507042253522,2020-04
1,Czech Republic,B.1.1.10,71,1.4084507042253522,2020-04
17,Czech Republic,B.1.1,71,23.943661971830984,2020-04
35,Czech Republic,B.1,71,49.29577464788733,2020-04
3,Czech Republic,B,71,4.225352112676056,2020-04
4,Czech Republic,B.1.1.161,71,5.633802816901409,2020-04
2,Democratic Republic of the Congo,C.14,145,1.3793103448275863,2020-04
1,Democratic Republic of the Congo,B.38,145,0.6896551724137931,2020-04
2,Democratic Republic of the Congo,B.1.9.5,145,1.3793103448275863,2020-04
1,Democratic Republic of the Congo,B.1.516,145,0.6896551724137931,2020-04
7,Democratic Republic of the Congo,B.1.214,145,4.827586206896552,2020-04
2,Democratic Republic of the Congo,B.1.178,145,1.3793103448275863,2020-04
14,Democratic Republic of the Congo,B.1.84,145,9.655172413793103,2020-04
33,Democratic Republic of the Congo,B.1.128,145,22.758620689655174,2020-04
1,Democratic Republic of the Congo,B.1.1.275,145,0.6896551724137931,2020-04
9,Democratic Republic of the Congo,B.1.1.1,145,6.206896551724138,2020-04
54,Democratic Republic of the Congo,B.1,145,37.24137931034483,2020-04
5,Democratic Republic of the Congo,A,145,3.4482758620689653,2020-04
14,Democratic Republic of the Congo,B.1.149,145,9.655172413793103,2020-04
18,Denmark,B.1.358,428,4.205607476635514,2020-04
1,Denmark,B.1.369,428,0.23364485981308408,2020-04
2,Denmark,B.1.378,428,0.46728971962616817,2020-04
76,Denmark,B.1.39,428,17.75700934579439,2020-04
76,Denmark,B.1.428,428,17.75700934579439,2020-04
6,Denmark,B.1.605,428,1.4018691588785046,2020-04
6,Denmark,B.1.516,428,1.4018691588785046,2020-04
12,Denmark,B.1.613,428,2.803738317757009,2020-04
3,Denmark,B.49,428,0.7009345794392523,2020-04
10,Denmark,B.1.354,428,2.336448598130841,2020-04
8,Denmark,B.1.465,428,1.8691588785046727,2020-04
16,Denmark,B.1.343,428,3.7383177570093453,2020-04
1,Denmark,B.1.1.298,428,0.23364485981308408,2020-04
1,Denmark,B.1.234,428,0.23364485981308408,2020-04
3,Denmark,A,428,0.7009345794392523,2020-04
9,Denmark,B.1.263,428,2.102803738317757,2020-04
2,Denmark,A.2,428,0.46728971962616817,2020-04
1,Denmark,B,428,0.23364485981308408,2020-04
84,Denmark,B.1,428,19.626168224299064,2020-04
4,Denmark,A.15,428,0.9345794392523363,2020-04
13,Denmark,B.1.1.1,428,3.0373831775700935,2020-04
25,Denmark,B.1.118,428,5.841121495327103,2020-04
1,Denmark,B.1.153,428,0.23364485981308408,2020-04
32,Denmark,B.1.179,428,7.476635514018691,2020-04
18,Denmark,B.1.1,428,4.205607476635514,2020-04
3,Ecuador,B.1,15,20.0,2020-04
7,Ecuador,B.1.1,15,46.666666666666664,2020-04
1,Ecuador,B.1.1.1,15,6.666666666666667,2020-04
1,Ecuador,B.1.1.10,15,6.666666666666667,2020-04
1,Ecuador,B.1.1.231,15,6.666666666666667,2020-04
2,Ecuador,B.1.67,15,13.333333333333334,2020-04
1,Egypt,C.36,15,6.666666666666667,2020-04
1,Egypt,C.36.3,15,6.666666666666667,2020-04
1,Egypt,B.1.466,15,6.666666666666667,2020-04
1,Egypt,A,15,6.666666666666667,2020-04
4,Egypt,B.1.1,15,26.666666666666668,2020-04
4,Egypt,B.1,15,26.666666666666668,2020-04
3,Egypt,B.1.195,15,20.0,2020-04
8,Equatorial Guinea,B.1,21,38.095238095238095,2020-04
11,Equatorial Guinea,B.1.234,21,52.38095238095239,2020-04
1,Equatorial Guinea,B.1.36.36,21,4.761904761904762,2020-04
1,Equatorial Guinea,B.1.516,21,4.761904761904762,2020-04
2,Finland,B.31,329,0.60790273556231,2020-04
1,Finland,B.1.577,329,0.303951367781155,2020-04
9,Finland,B.1.490,329,2.735562310030395,2020-04
1,Finland,B.1.360,329,0.303951367781155,2020-04
4,Finland,B.1.264,329,1.21580547112462,2020-04
2,Finland,B.1.465,329,0.60790273556231,2020-04
3,Finland,B.1.158,329,0.911854103343465,2020-04
1,Finland,B.1.151,329,0.303951367781155,2020-04
13,Finland,B.1.1,329,3.951367781155015,2020-04
291,Finland,B.1,329,88.44984802431611,2020-04
1,Finland,A,329,0.303951367781155,2020-04
1,Finland,B.1.223,329,0.303951367781155,2020-04
8,France,B.1.387,1485,0.5387205387205387,2020-04
1,France,B.1.378,1485,0.06734006734006734,2020-04
1,France,B.1.370,1485,0.06734006734006734,2020-04
2,France,B.1.360,1485,0.13468013468013468,2020-04
20,France,B.1.36.36,1485,1.3468013468013467,2020-04
2,France,B.1.332,1485,0.13468013468013468,2020-04
25,France,B.1.234,1485,1.6835016835016834,2020-04
1,France,B.1.302,1485,0.06734006734006734,2020-04
1,France,B.1.263,1485,0.06734006734006734,2020-04
6,France,B.1.243,1485,0.40404040404040403,2020-04
2,France,B.1.391,1485,0.13468013468013468,2020-04
48,France,B.1.356,1485,3.2323232323232323,2020-04
2,France,B.1.400,1485,0.13468013468013468,2020-04
1,France,B.1.612,1485,0.06734006734006734,2020-04
1,France,B.1.482,1485,0.06734006734006734,2020-04
55,France,B.1.516,1485,3.7037037037037033,2020-04
29,France,B.1.545,1485,1.9528619528619526,2020-04
1,France,B.1.560,1485,0.06734006734006734,2020-04
1,France,B.1.590,1485,0.06734006734006734,2020-04
3,France,B.1.6,1485,0.20202020202020202,2020-04
39,France,B.1.605,1485,2.6262626262626263,2020-04
2,France,B.1.9.5,1485,0.13468013468013468,2020-04
5,France,B.1.93,1485,0.33670033670033667,2020-04
1,France,B.39,1485,0.06734006734006734,2020-04
14,France,None,1485,0.9427609427609427,2020-04
5,France,B.1.220,1485,0.33670033670033667,2020-04
1,France,B.1.479,1485,0.06734006734006734,2020-04
4,France,B.1.212,1485,0.26936026936026936,2020-04
1,France,B.40,1485,0.06734006734006734,2020-04
11,France,B.1.208,1485,0.7407407407407408,2020-04
4,France,A,1485,0.26936026936026936,2020-04
4,France,B,1485,0.26936026936026936,2020-04
1015,France,B.1,1485,68.35016835016835,2020-04
86,France,B.1.1,1485,5.7912457912457915,2020-04
2,France,B.1.1.10,1485,0.13468013468013468,2020-04
1,France,B.1.1.101,1485,0.06734006734006734,2020-04
6,France,B.1.1.142,1485,0.40404040404040403,2020-04
1,France,B.1.1.200,1485,0.06734006734006734,2020-04
5,France,B.1.1.254,1485,0.33670033670033667,2020-04
20,France,B.1.1.29,1485,1.3468013468013467,2020-04
1,France,B.1.1.317,1485,0.06734006734006734,2020-04
1,France,B.1.1.378,1485,0.06734006734006734,2020-04
1,France,B.1.1.425,1485,0.06734006734006734,2020-04
1,France,B.1.211,1485,0.06734006734006734,2020-04
1,France,B.1.1.44,1485,0.06734006734006734,2020-04
2,France,B.1.2,1485,0.13468013468013468,2020-04
1,France,B.1.1.429,1485,0.06734006734006734,2020-04
2,France,B.1.178,1485,0.13468013468013468,2020-04
1,France,B.1.177,1485,0.06734006734006734,2020-04
3,France,B.1.153,1485,0.20202020202020202,2020-04
1,France,B.1.151,1485,0.06734006734006734,2020-04
3,France,B.1.159,1485,0.20202020202020202,2020-04
6,France,B.1.13,1485,0.40404040404040403,2020-04
1,France,B.1.128,1485,0.06734006734006734,2020-04
4,France,B.1.12,1485,0.26936026936026936,2020-04
1,France,B.1.111,1485,0.06734006734006734,2020-04
2,France,B.1.1.485,1485,0.13468013468013468,2020-04
16,France,B.1.147,1485,1.0774410774410774,2020-04
6,Gabon,B.1.1,7,85.71428571428571,2020-04
1,Gabon,None,7,14.285714285714285,2020-04
6,Gambia,B.1.1,7,85.71428571428571,2020-04
1,Gambia,B.1,7,14.285714285714285,2020-04
2,Georgia,B.1.1,7,28.57142857142857,2020-04
1,Georgia,B.4,7,14.285714285714285,2020-04
4,Georgia,B.1,7,57.14285714285714,2020-04
1,Germany,B.1.220,632,0.15822784810126583,2020-04
1,Germany,B.1.234,632,0.15822784810126583,2020-04
1,Germany,B.1.247,632,0.15822784810126583,2020-04
7,Germany,B.1.329,632,1.1075949367088607,2020-04
1,Germany,B.1.343,632,0.15822784810126583,2020-04
1,Germany,B.1.356,632,0.15822784810126583,2020-04
84,Germany,B.1.36.36,632,13.291139240506327,2020-04
1,Germany,B.1.400,632,0.15822784810126583,2020-04
1,Germany,B.1.428,632,0.15822784810126583,2020-04
2,Germany,B.1.475,632,0.31645569620253167,2020-04
1,Germany,B.1.577,632,0.15822784810126583,2020-04
1,Germany,B.1.8,632,0.15822784810126583,2020-04
1,Germany,B.1.81,632,0.15822784810126583,2020-04
21,Germany,B.3,632,3.322784810126582,2020-04
2,Germany,B.4,632,0.31645569620253167,2020-04
2,Germany,B.40,632,0.31645569620253167,2020-04
4,Germany,B.59,632,0.6329113924050633,2020-04
26,Germany,None,632,4.113924050632911,2020-04
34,Germany,B.1.516,632,5.379746835443038,2020-04
1,Germany,B.1.212,632,0.15822784810126583,2020-04
2,Germany,B.1.22,632,0.31645569620253167,2020-04
1,Germany,B.1.153,632,0.15822784810126583,2020-04
51,Germany,A,632,8.069620253164556,2020-04
5,Germany,A.2,632,0.7911392405063291,2020-04
3,Germany,A.9,632,0.4746835443037975,2020-04
2,Germany,B,632,0.31645569620253167,2020-04
232,Germany,B.1,632,36.708860759493675,2020-04
81,Germany,B.1.1,632,12.81645569620253,2020-04
2,Germany,B.1.1.1,632,0.31645569620253167,2020-04
6,Germany,B.1.1.10,632,0.949367088607595,2020-04
16,Germany,B.1.1.142,632,2.5316455696202533,2020-04
2,Germany,B.1.1.133,632,0.31645569620253167,2020-04
2,Germany,B.1.1.25,632,0.31645569620253167,2020-04
15,Germany,B.1.1.29,632,2.3734177215189876,2020-04
3,Germany,B.1.1.353,632,0.4746835443037975,2020-04
1,Germany,B.1.1.372,632,0.15822784810126583,2020-04
9,Germany,B.1.1.515,632,1.4240506329113924,2020-04
1,Germany,B.1.1.52,632,0.15822784810126583,2020-04
1,Germany,B.1.1.71,632,0.15822784810126583,2020-04
1,Germany,B.1.1.8,632,0.15822784810126583,2020-04
1,Germany,B.1.159,632,0.15822784810126583,2020-04
2,Germany,B.1.1.232,632,0.31645569620253167,2020-04
1,Ghana,A,1,100.0,2020-04
1,Greece,B.1.36.36,28,3.571428571428571,2020-04
2,Greece,B.40,28,7.142857142857142,2020-04
1,Greece,B.1.1.29,28,3.571428571428571,2020-04
2,Greece,None,28,7.142857142857142,2020-04
10,Greece,B.1.1,28,35.714285714285715,2020-04
10,Greece,B.1,28,35.714285714285715,2020-04
1,Greece,B,28,3.571428571428571,2020-04
1,Greece,B.1.1.142,28,3.571428571428571,2020-04
1,Guinea Bissau,B.1.1,1,100.0,2020-04
1,Haiti,B.1,1,100.0,2020-04
2,Hong Kong,B.1,42,4.761904761904762,2020-04
4,Hong Kong,B.1.1,42,9.523809523809524,2020-04
1,Hong Kong,B.1.1.29,42,2.380952380952381,2020-04
2,Hong Kong,B.3,42,4.761904761904762,2020-04
33,Hong Kong,None,42,78.57142857142857,2020-04
1,Hungary,B.1.610,59,1.694915254237288,2020-04
3,Hungary,B.1.22,59,5.084745762711865,2020-04
11,Hungary,B.59,59,18.64406779661017,2020-04
14,Hungary,B.1.1,59,23.728813559322035,2020-04
16,Hungary,B.1,59,27.11864406779661,2020-04
14,Hungary,B.1.1.87,59,23.728813559322035,2020-04
1,Iceland,B.1.450,310,0.3225806451612903,2020-04
1,Iceland,B.1.552,310,0.3225806451612903,2020-04
1,Iceland,B.1.567,310,0.3225806451612903,2020-04
1,Iceland,B.1.576,310,0.3225806451612903,2020-04
5,Iceland,B.1.610,310,1.6129032258064515,2020-04
2,Iceland,B.1.91,310,0.6451612903225806,2020-04
1,Iceland,B.1.93,310,0.3225806451612903,2020-04
4,Iceland,B.3,310,1.2903225806451613,2020-04
7,Iceland,B.35,310,2.258064516129032,2020-04
2,Iceland,B.39,310,0.6451612903225806,2020-04
18,Iceland,B.40,310,5.806451612903226,2020-04
7,Iceland,B.47,310,2.258064516129032,2020-04
1,Iceland,B.58,310,0.3225806451612903,2020-04
1,Iceland,B.61,310,0.3225806451612903,2020-04
1,Iceland,B.1.411,310,0.3225806451612903,2020-04
3,Iceland,B.23,310,0.967741935483871,2020-04
1,Iceland,B.1.391,310,0.3225806451612903,2020-04
6,Iceland,B.1.39,310,1.935483870967742,2020-04
1,Iceland,B.1.305,310,0.3225806451612903,2020-04
2,Iceland,A.1,310,0.6451612903225806,2020-04
148,Iceland,B.1,310,47.74193548387097,2020-04
23,Iceland,B.1.1,310,7.419354838709677,2020-04
2,Iceland,B.1.1.1,310,0.6451612903225806,2020-04
23,Iceland,B.1.1.10,310,7.419354838709677,2020-04
3,Iceland,B.1.1.162,310,0.967741935483871,2020-04
3,Iceland,B.1.1.17,310,0.967741935483871,2020-04
30,Iceland,B,310,9.67741935483871,2020-04
3,Iceland,B.1.1.372,310,0.967741935483871,2020-04
1,Iceland,B.1.1.378,310,0.3225806451612903,2020-04
1,Iceland,B.1.1.409,310,0.3225806451612903,2020-04
1,Iceland,B.1.1.5,310,0.3225806451612903,2020-04
2,Iceland,B.1.1.71,310,0.6451612903225806,2020-04
2,Iceland,B.1.13,310,0.6451612903225806,2020-04
1,Iceland,B.1.190,310,0.3225806451612903,2020-04
1,Iceland,B.1.1.185,310,0.3225806451612903,2020-04
13,India,B.1.36,600,2.166666666666667,2020-04
29,India,B.1.36.36,600,4.833333333333333,2020-04
20,India,B.1.36.8,600,3.3333333333333335,2020-04
1,India,B.1.527,600,0.16666666666666669,2020-04
5,India,B.1.540,600,0.8333333333333334,2020-04
2,India,B.4,600,0.33333333333333337,2020-04
1,India,B.6.3,600,0.16666666666666669,2020-04
175,India,B.6,600,29.166666666666668,2020-04
2,India,B.6.1,600,0.33333333333333337,2020-04
57,India,B.6.6,600,9.5,2020-04
1,India,B.61,600,0.16666666666666669,2020-04
24,India,None,600,4.0,2020-04
1,India,B.1.267,600,0.16666666666666669,2020-04
3,India,B.4.7,600,0.5,2020-04
1,India,B.1.232,600,0.16666666666666669,2020-04
1,India,B.1.1.5,600,0.16666666666666669,2020-04
18,India,B.1.210,600,3.0,2020-04
10,India,A,600,1.6666666666666667,2020-04
11,India,A.9,600,1.8333333333333333,2020-04
1,India,B.1.215,600,0.16666666666666669,2020-04
101,India,B.1,600,16.833333333333332,2020-04
35,India,B.1.1,600,5.833333333333333,2020-04
1,India,B.1.1.201,600,0.16666666666666669,2020-04
1,India,B.1.1.213,600,0.16666666666666669,2020-04
4,India,B,600,0.6666666666666667,2020-04
64,India,B.1.1.306,600,10.666666666666668,2020-04
3,India,B.1.1.326,600,0.5,2020-04
4,India,B.1.1.46,600,0.6666666666666667,2020-04
5,India,B.1.145,600,0.8333333333333334,2020-04
1,India,B.1.195,600,0.16666666666666669,2020-04
5,India,B.1.1.216,600,0.8333333333333334,2020-04
5,Indonesia,B,36,13.88888888888889,2020-04
6,Indonesia,B.1,36,16.666666666666664,2020-04
1,Indonesia,B.1.22,36,2.7777777777777777,2020-04
2,Indonesia,B.1.36.10,36,5.555555555555555,2020-04
6,Indonesia,B.1.470,36,16.666666666666664,2020-04
13,Indonesia,B.56,36,36.11111111111111,2020-04
3,Indonesia,B.6,36,8.333333333333332,2020-04
14,Iran,B.4,56,25.0,2020-04
1,Iran,B,56,1.7857142857142856,2020-04
41,Iran,None,56,73.21428571428571,2020-04
1,Iraq,None,1,100.0,2020-04
16,Ireland,B,507,3.155818540433925,2020-04
1,Ireland,B.61,507,0.19723865877712032,2020-04
34,Ireland,B.59,507,6.70611439842209,2020-04
1,Ireland,B.55,507,0.19723865877712032,2020-04
21,Ireland,B.40,507,4.142011834319527,2020-04
1,Ireland,B.39,507,0.19723865877712032,2020-04
1,Ireland,B.3,507,0.19723865877712032,2020-04
5,Ireland,B.29,507,0.9861932938856016,2020-04
2,Ireland,B.28,507,0.39447731755424065,2020-04
1,Ireland,B.11,507,0.19723865877712032,2020-04
5,Ireland,B.1.8,507,0.9861932938856016,2020-04
5,Ireland,B.1.36.36,507,0.9861932938856016,2020-04
4,Ireland,B.1.151,507,0.7889546351084813,2020-04
16,Ireland,B.1.93,507,3.155818540433925,2020-04
1,Ireland,B.1.1.5,507,0.19723865877712032,2020-04
57,Ireland,B.1,507,11.242603550295858,2020-04
246,Ireland,B.1.1,507,48.5207100591716,2020-04
1,Ireland,B.1.13,507,0.19723865877712032,2020-04
20,Ireland,B.1.1.10,507,3.9447731755424065,2020-04
6,Ireland,B.1.1.174,507,1.183431952662722,2020-04
1,Ireland,B.1.1.210,507,0.19723865877712032,2020-04
2,Ireland,B.1.1.1,507,0.39447731755424065,2020-04
1,Ireland,B.1.1.279,507,0.19723865877712032,2020-04
26,Ireland,B.1.1.29,507,5.128205128205128,2020-04
2,Ireland,B.1.1.399,507,0.39447731755424065,2020-04
1,Ireland,B.1.1.409,507,0.19723865877712032,2020-04
30,Ireland,B.1.1.267,507,5.9171597633136095,2020-04
7,Israel,B.1.504,175,4.0,2020-04
1,Israel,B.6,175,0.5714285714285714,2020-04
4,Israel,B.36,175,2.2857142857142856,2020-04
1,Israel,B.3,175,0.5714285714285714,2020-04
10,Israel,B.1.605,175,5.714285714285714,2020-04
1,Israel,B.1.577,175,0.5714285714285714,2020-04
2,Israel,B.1.516,175,1.1428571428571428,2020-04
1,Israel,B.1.505,175,0.5714285714285714,2020-04
1,Israel,B.1.362,175,0.5714285714285714,2020-04
106,Israel,B.1,175,60.57142857142858,2020-04
2,Israel,B.1.332,175,1.1428571428571428,2020-04
11,Israel,B.1.115,175,6.2857142857142865,2020-04
5,Israel,B.1.111,175,2.857142857142857,2020-04
2,Israel,B.1.1.409,175,1.1428571428571428,2020-04
1,Israel,B.1.1.29,175,0.5714285714285714,2020-04
3,Israel,B.1.1.209,175,1.7142857142857144,2020-04
12,Israel,B.1.1,175,6.857142857142858,2020-04
2,Israel,B,175,1.1428571428571428,2020-04
3,Israel,B.1.36.36,175,1.7142857142857144,2020-04
1,Italy,B.1.2,431,0.23201856148491878,2020-04
1,Italy,B.1.225,431,0.23201856148491878,2020-04
5,Italy,B.1.234,431,1.160092807424594,2020-04
1,Italy,B.1.247,431,0.23201856148491878,2020-04
1,Italy,B.1.258,431,0.23201856148491878,2020-04
3,Italy,B.1.91,431,0.6960556844547563,2020-04
13,Italy,B.1.36.36,431,3.0162412993039442,2020-04
3,Italy,B.1.69,431,0.6960556844547563,2020-04
1,Italy,B.1.94,431,0.23201856148491878,2020-04
17,Italy,B.1.177,431,3.944315545243619,2020-04
16,Italy,None,431,3.7122969837587005,2020-04
2,Italy,B.1.153,431,0.46403712296983757,2020-04
1,Italy,B.1.276,431,0.23201856148491878,2020-04
1,Italy,B.1.1.61,431,0.23201856148491878,2020-04
2,Italy,A,431,0.46403712296983757,2020-04
6,Italy,B,431,1.3921113689095126,2020-04
203,Italy,B.1,431,47.09976798143852,2020-04
118,Italy,B.1.1,431,27.37819025522042,2020-04
10,Italy,B.1.1.1,431,2.320185614849188,2020-04
1,Italy,B.1.1.71,431,0.23201856148491878,2020-04
1,Italy,B.1.1.265,431,0.23201856148491878,2020-04
13,Italy,B.1.1.29,431,3.0162412993039442,2020-04
3,Italy,B.1.1.372,431,0.6960556844547563,2020-04
1,Italy,B.1.1.58,431,0.23201856148491878,2020-04
7,Italy,B.1.1.161,431,1.6241299303944314,2020-04
2,Japan,B.1.1.515,2851,0.07015082427218519,2020-04
1,Japan,B.1.1.404,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.409,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.416,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.429,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.446,2851,0.035075412136092596,2020-04
5,Japan,B.1.1.465,2851,0.175377060680463,2020-04
278,Japan,B.1.1.48,2851,9.750964573833743,2020-04
14,Japan,B.1.1.482,2851,0.4910557699052964,2020-04
1,Japan,B.1.1.514,2851,0.035075412136092596,2020-04
2,Japan,B.1.1.55,2851,0.07015082427218519,2020-04
17,Japan,B.1.234,2851,0.5962820063135742,2020-04
8,Japan,B.1.1.7,2851,0.28060329708874077,2020-04
2,Japan,B.1.1.82,2851,0.07015082427218519,2020-04
1,Japan,B.1.195,2851,0.035075412136092596,2020-04
1,Japan,B.1.22,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.401,2851,0.035075412136092596,2020-04
1,Japan,B.1.346,2851,0.035075412136092596,2020-04
1,Japan,B.1.360,2851,0.035075412136092596,2020-04
1,Japan,B.1.439,2851,0.035075412136092596,2020-04
32,Japan,B.12,2851,1.122413188354963,2020-04
3,Japan,B.40,2851,0.1052262364082778,2020-04
4,Japan,B.6,2851,0.14030164854437038,2020-04
3,Japan,B.1.1.61,2851,0.1052262364082778,2020-04
27,Japan,B.1.1.378,2851,0.9470361276745002,2020-04
3,Japan,B.1.516,2851,0.1052262364082778,2020-04
1,Japan,B.1.1.340,2851,0.035075412136092596,2020-04
3,Japan,A,2851,0.1052262364082778,2020-04
1,Japan,A.2,2851,0.035075412136092596,2020-04
103,Japan,B.1,2851,3.6127674500175377,2020-04
2183,Japan,B.1.1,2851,76.56962469309015,2020-04
1,Japan,B.1.1.10,2851,0.035075412136092596,2020-04
1,Japan,B.1.1.342,2851,0.035075412136092596,2020-04
